term	estimate	std.error	statistic	p.value	conf.low	conf.high	variable	lvl	index	dataset	test_var	ref_level	outcome_subset
FRUKTB_modifiedmid	2.1742401515208543	1.5355118526872176	1.4159709335462518	0.15755260118731587	-0.8443284584212898	5.192808761462999	FRUKTB_modified	mid	invsimpson	metaphlan	FRUKTB_modified	low	negative
FRUKTB_modifiedhigh	3.0142438201869473	1.6134568586914944	1.868189907867437	0.0624574545189464	-0.15755209830023142	6.1860397386741255	FRUKTB_modified	high	invsimpson	metaphlan	FRUKTB_modified	low	negative
FRUKTB_modifiedmid	1.5700212315574176	8.13733185952234	0.19294054349278777	0.8471022488756561	-14.426660576433648	17.566703039548482	FRUKTB_modified	mid	observed	metaphlan	FRUKTB_modified	low	negative
FRUKTB_modifiedhigh	10.884646513657511	8.550395672438711	1.2729991605818909	0.20374857633502289	-5.92405211946604	27.693345146781063	FRUKTB_modified	high	observed	metaphlan	FRUKTB_modified	low	negative
FRUKTB_modifiedmid	0.04629560922876854	0.050230968734521875	0.9216547161064662	0.35725739839025483	-0.05245037257766367	0.14504159103520076	FRUKTB_modified	mid	shannon	metaphlan	FRUKTB_modified	low	negative
FRUKTB_modifiedhigh	0.08504660515583642	0.05278077201527225	1.6113179460737703	0.10788945481225859	-0.018711878593404563	0.1888050889050774	FRUKTB_modified	high	shannon	metaphlan	FRUKTB_modified	low	negative
FRUKTB_modifiedmid	-14.056453513675036	16.010154421409517	-0.8779711390464853	0.3803617592377745	-45.50842616158493	17.395519134234853	FRUKTB_modified	mid	invsimpson	ko_hum	FRUKTB_modified	low	positive
FRUKTB_modifiedhigh	9.379425217681135	15.684990423489477	0.5979873091688169	0.5501067568978734	-21.433762263048227	40.1926126984105	FRUKTB_modified	high	invsimpson	ko_hum	FRUKTB_modified	low	positive
FRUKTB_modifiedmid	-12.737296069771475	54.07157444434523	-0.23556362470787148	0.8138633375396236	-118.96098609107268	93.48639395152973	FRUKTB_modified	mid	observed	ko_hum	FRUKTB_modified	low	positive
FRUKTB_modifiedhigh	38.1789891047572	52.97338832712436	0.7207201636601396	0.47140310191538604	-65.88731262333948	142.2452908328539	FRUKTB_modified	high	observed	ko_hum	FRUKTB_modified	low	positive
FRUKTB_modifiedmid	-0.014504551048394774	0.019034211553213422	-0.7620253146732555	0.4463877433925757	-0.05189728851916136	0.022888186422371816	FRUKTB_modified	mid	shannon	ko_hum	FRUKTB_modified	low	positive
FRUKTB_modifiedhigh	0.017123968895099543	0.018647629377739703	0.9182920009950968	0.3588884973763613	-0.0195093273055123	0.05375726509571138	FRUKTB_modified	high	shannon	ko_hum	FRUKTB_modified	low	positive
FRUKTB_modifiedmid	1.483185328353107	1.419400128821442	1.0449381384688383	0.29653335863556357	-1.3052283779152833	4.271599034621497	FRUKTB_modified	mid	invsimpson	mags	FRUKTB_modified	low	positive
FRUKTB_modifiedhigh	0.9009738056518299	1.3905723106513306	0.6479158248374891	0.5173231782031318	-1.8308076080902127	3.6327552193938724	FRUKTB_modified	high	invsimpson	mags	FRUKTB_modified	low	positive
FRUKTB_modifiedmid	5.210974457039685	5.092306609632244	1.0233033586750213	0.3066366152602427	-4.79286960249959	15.214818516578962	FRUKTB_modified	mid	observed	mags	FRUKTB_modified	low	positive
FRUKTB_modifiedhigh	10.552486231971198	4.988882574345714	2.1152003629500427	0.03488420393709256	0.7518188466442872	20.35315361729811	FRUKTB_modified	high	observed	mags	FRUKTB_modified	low	positive
FRUKTB_modifiedmid	0.03592635210797467	0.039915454731885264	0.9000612005874502	0.36850113033341303	-0.04248761926367777	0.11434032347962711	FRUKTB_modified	mid	shannon	mags	FRUKTB_modified	low	positive
FRUKTB_modifiedhigh	0.03916424011514028	0.03910477742685816	1.001520599072411	0.31703744332673217	-0.037657154461006835	0.11598563469128739	FRUKTB_modified	high	shannon	mags	FRUKTB_modified	low	positive
FRUKTB_modifiedmid	0.8070837241751639	1.3639435494484515	0.5917280993788421	0.5542878753145675	-1.87238544778858	3.4865528961389076	FRUKTB_modified	mid	invsimpson	metaphlan	FRUKTB_modified	low	positive
FRUKTB_modifiedhigh	0.551831424275311	1.3362420466520242	0.4129726539124655	0.6797955787174642	-2.073218103422283	3.1768809519729047	FRUKTB_modified	high	invsimpson	metaphlan	FRUKTB_modified	low	positive
FRUKTB_modifiedmid	7.657702510837294	6.601673035128472	1.1599639167358842	0.24659174106594117	-5.311294181264878	20.626699202939466	FRUKTB_modified	mid	observed	metaphlan	FRUKTB_modified	low	positive
FRUKTB_modifiedhigh	12.74025168221473	6.467593978764548	1.9698595372630978	0.0493806838205261	0.03465349973445697	25.445849864695003	FRUKTB_modified	high	observed	metaphlan	FRUKTB_modified	low	positive
FRUKTB_modifiedmid	0.018504397108542018	0.03999936183484695	0.4626173083696854	0.6438307426016656	-0.06007440989416388	0.0970832041112479	FRUKTB_modified	mid	shannon	metaphlan	FRUKTB_modified	low	positive
FRUKTB_modifiedhigh	0.02696184260714544	0.03918698038828974	0.6880306249675329	0.491737951266335	-0.050021039811434076	0.10394472502572497	FRUKTB_modified	high	shannon	metaphlan	FRUKTB_modified	low	positive
PROKJOT_redmid	0.3530554166457424	12.487109043672998	0.02827359122203145	0.9774499638884555	-24.152883286994594	24.858994120286077	PROKJOT_red	mid	invsimpson	ko_hum	PROKJOT_red	low	all
PROKJOT_redhigh	16.872738513001202	13.010855295335709	1.2968200883034913	0.19501234611777238	-8.661051672885218	42.40652869888763	PROKJOT_red	high	invsimpson	ko_hum	PROKJOT_red	low	all
PROKJOT_redmid	-44.61923073841311	41.99997414880039	-1.0623632905185378	0.28834451743644424	-127.04413697133205	37.805675494505834	PROKJOT_red	mid	observed	ko_hum	PROKJOT_red	low	all
PROKJOT_redhigh	20.882774996018842	43.76157717103961	0.4771942956808827	0.6333350522218577	-64.99927536306716	106.76482535510483	PROKJOT_red	high	observed	ko_hum	PROKJOT_red	low	all
PROKJOT_redmid	-0.0015231741755361654	0.014852131435477667	-0.10255593159495749	0.918337363184689	-0.030670466899838943	0.027624118548766615	PROKJOT_red	mid	shannon	ko_hum	PROKJOT_red	low	all
PROKJOT_redhigh	0.024408000611073104	0.015475073714697588	1.577246161218049	0.11507642460839963	-0.005961815697918343	0.05477781692006455	PROKJOT_red	high	shannon	ko_hum	PROKJOT_red	low	all
PROKJOT_redmid	-0.7852268208121863	1.0653492548266006	-0.7370604684376413	0.46127008948452497	-2.8759736418289963	1.3055200002046234	PROKJOT_red	mid	invsimpson	mags	PROKJOT_red	low	all
PROKJOT_redhigh	-0.6959047470892884	1.1100331505926755	-0.6269224903037597	0.5308627613523522	-2.874343667762913	1.4825341735843365	PROKJOT_red	high	invsimpson	mags	PROKJOT_red	low	all
PROKJOT_redmid	-1.363653408704482	3.9434583676132924	-0.34580139602939663	0.729569599189456	-9.102686414590963	6.3753795971819995	PROKJOT_red	mid	observed	mags	PROKJOT_red	low	all
PROKJOT_redhigh	-0.6181087868511366	4.108858664143249	-0.15043320721765938	0.8804552202786311	-8.681739705204858	7.445522131502585	PROKJOT_red	high	observed	mags	PROKJOT_red	low	all
PROKJOT_redmid	-0.01448161598163079	0.031374244452084206	-0.46157656493521615	0.6444921383555173	-0.07605353857210172	0.04709030660884014	PROKJOT_red	mid	shannon	mags	PROKJOT_red	low	all
PROKJOT_redhigh	-0.014774919299388055	0.0326901729726936	-0.45196822028839306	0.6513964806406449	-0.07892935026322548	0.04937951166444937	PROKJOT_red	high	shannon	mags	PROKJOT_red	low	all
PROKJOT_redmid	-0.8954397889550116	1.0188891221895595	-0.8788392862912705	0.3797137318479791	-2.8950086472757075	1.104129069365684	PROKJOT_red	mid	invsimpson	metaphlan	PROKJOT_red	low	all
PROKJOT_redhigh	-0.9027040441735334	1.0616243427070002	-0.850304583136968	0.39537298971931667	-2.986140728972255	1.1807326406251881	PROKJOT_red	high	invsimpson	metaphlan	PROKJOT_red	low	all
PROKJOT_redmid	-0.2599425938011009	5.155056690293666	-0.05042477889535932	0.9597946375454632	-10.376736066517395	9.856850878915193	PROKJOT_red	mid	observed	metaphlan	PROKJOT_red	low	all
PROKJOT_redhigh	2.014705946586674	5.371275000649345	0.3750889586444768	0.7076791925845742	-8.526415738660582	12.555827631833928	PROKJOT_red	high	observed	metaphlan	PROKJOT_red	low	all
PROKJOT_redmid	-0.01681008284971149	0.03150764736909412	-0.5335238982711389	0.5937975025463313	-0.07864380852812679	0.045023642828703817	PROKJOT_red	mid	shannon	metaphlan	PROKJOT_red	low	all
PROKJOT_redhigh	-0.01618213777667853	0.03282917120223745	-0.49291947326332886	0.6221849775136472	-0.0806093526235751	0.04824507707021805	PROKJOT_red	high	shannon	metaphlan	PROKJOT_red	low	all
PROKJOT_redmid	-15.238322824452819	20.11618800362727	-0.7575154309407481	0.44918163132033584	-54.783503510083804	24.306857861178162	PROKJOT_red	mid	invsimpson	ko_hum	PROKJOT_red	low	negative
PROKJOT_redhigh	-3.6296198063135625	20.398919894561065	-0.17793196037214318	0.8588653723014161	-43.730605782218774	36.47136616959165	PROKJOT_red	high	invsimpson	ko_hum	PROKJOT_red	low	negative
PROKJOT_redmid	-62.725115290843824	67.19129274778352	-0.9335304133274467	0.35110239155457457	-194.8123582482625	69.36212766657485	PROKJOT_red	mid	observed	ko_hum	PROKJOT_red	low	negative
PROKJOT_redhigh	-20.43690593769649	68.13566258810523	-0.29994433401553594	0.764373502537739	-154.380627665489	113.50681579009601	PROKJOT_red	high	observed	ko_hum	PROKJOT_red	low	negative
PROKJOT_redmid	-0.014579317653510022	0.02406288307274778	-0.6058840750475868	0.5449311377102788	-0.06188306420615901	0.03272442889913896	PROKJOT_red	mid	shannon	ko_hum	PROKJOT_red	low	negative
PROKJOT_redhigh	0.012939460187702728	0.024401085540891845	0.5302821534729885	0.5962069321209229	-0.03502913786209232	0.06090805823749778	PROKJOT_red	high	shannon	ko_hum	PROKJOT_red	low	negative
PROKJOT_redmid	0.04656326493207399	1.6542531825613827	0.028147604866612497	0.9775582903934126	-3.2054316454542335	3.2985581753183815	PROKJOT_red	mid	invsimpson	mags	PROKJOT_red	low	negative
PROKJOT_redhigh	1.0356789417750694	1.6775036179969878	0.6173929705211099	0.5373225160860022	-2.262022574164676	4.3333804577148145	PROKJOT_red	high	invsimpson	mags	PROKJOT_red	low	negative
PROKJOT_redmid	2.095870142778157	6.298999390589336	0.3327306470150439	0.7395097731361466	-10.286946571532672	14.478686857088986	PROKJOT_red	mid	observed	mags	PROKJOT_red	low	negative
PROKJOT_redhigh	7.902956875972812	6.3875314727299	1.237247426445204	0.21671211424545198	-4.65389963077247	20.459813382718096	PROKJOT_red	high	observed	mags	PROKJOT_red	low	negative
PROKJOT_redmid	-0.001259793236632746	0.0510215039395642	-0.02469141713511604	0.9803132621163986	-0.10155983973544676	0.09904025326218126	PROKJOT_red	mid	shannon	mags	PROKJOT_red	low	negative
PROKJOT_redhigh	0.03136965742044961	0.051738608307674	0.6063104216855555	0.544648321550279	-0.07034010059041845	0.13307941543131768	PROKJOT_red	high	shannon	mags	PROKJOT_red	low	negative
PROKJOT_redmid	0.04710522813664292	1.5727995498354674	0.029949924732347904	0.9761217425259565	-3.044764979544235	3.138975435817521	PROKJOT_red	mid	invsimpson	metaphlan	PROKJOT_red	low	negative
PROKJOT_redhigh	1.2361117129210857	1.594905159044559	0.7750377543838334	0.4387696193098306	-1.899214556623096	4.371437982465268	PROKJOT_red	high	invsimpson	metaphlan	PROKJOT_red	low	negative
PROKJOT_redmid	3.614192098337531	8.29236339729197	0.4358458409478068	0.6631807934299492	-12.687256704869815	19.915640901544876	PROKJOT_red	mid	observed	metaphlan	PROKJOT_red	low	negative
PROKJOT_redhigh	14.314905162673783	8.408912098427782	1.7023492450765714	0.08945725300152992	-2.2156595865696733	30.84546991191724	PROKJOT_red	high	observed	metaphlan	PROKJOT_red	low	negative
PROKJOT_redmid	0.003099066077758152	0.051378445090762906	0.060318409252819505	0.9519317929403862	-0.09790266914636227	0.10410080130187858	PROKJOT_red	mid	shannon	metaphlan	PROKJOT_red	low	negative
PROKJOT_redhigh	0.040773818030087096	0.05210056624667625	0.7825983663409466	0.43432033886182564	-0.06164749090165431	0.1431951269618285	PROKJOT_red	high	shannon	metaphlan	PROKJOT_red	low	negative
PROKJOT_redmid	15.970802071228471	15.891373251790975	1.004998235091391	0.3153615559419027	-15.247824788777384	47.189428931234325	PROKJOT_red	mid	invsimpson	ko_hum	PROKJOT_red	low	positive
PROKJOT_redhigh	34.577969650514575	16.86014636921008	2.050870075105676	0.040776373090186974	1.456186531731447	67.6997527692977	PROKJOT_red	high	invsimpson	ko_hum	PROKJOT_red	low	positive
PROKJOT_redmid	-19.37665216791931	53.69493415983038	-0.36086555409942456	0.7183453886908957	-124.86043177893609	86.10712744309748	PROKJOT_red	mid	observed	ko_hum	PROKJOT_red	low	positive
PROKJOT_redhigh	64.30296483593634	56.968295620254835	1.1287500202669516	0.25951979989955765	-47.61133832970138	176.21726800157404	PROKJOT_red	high	observed	ko_hum	PROKJOT_red	low	positive
PROKJOT_redmid	0.011304673098526589	0.018924167817530178	0.5973669863598778	0.5505204327351979	-0.025871883286556333	0.048481229483609514	PROKJOT_red	mid	shannon	ko_hum	PROKJOT_red	low	positive
PROKJOT_redhigh	0.03452531338450573	0.02007782677202518	1.7195742236709854	0.08610037177932969	-0.0049176077667578075	0.07396823453576926	PROKJOT_red	high	shannon	ko_hum	PROKJOT_red	low	positive
PROKJOT_redmid	-1.4801779280885607	1.4100835564955818	-1.0497093745048565	0.2943356370287459	-4.250289213889764	1.2899333577126428	PROKJOT_red	mid	invsimpson	mags	PROKJOT_red	low	positive
PROKJOT_redhigh	-2.1945342098455543	1.4960453560961098	-1.4668901587129233	0.1430058280365694	-5.133517581364147	0.7444491616730389	PROKJOT_red	high	invsimpson	mags	PROKJOT_red	low	positive
PROKJOT_redmid	-5.064446731477826	5.076553176280168	-0.9976152234829513	0.31892643033386775	-15.03734314729934	4.9084496843436884	PROKJOT_red	mid	observed	mags	PROKJOT_red	low	positive
PROKJOT_redhigh	-7.286358343948146	5.386031040049716	-1.3528251675060696	0.17669490695386433	-17.867224492616025	3.294507804719734	PROKJOT_red	high	observed	mags	PROKJOT_red	low	positive
PROKJOT_redmid	-0.03173318169851725	0.03968613193504249	-0.7996037948585547	0.4243027049682562	-0.10969664808789442	0.04623028469085993	PROKJOT_red	mid	shannon	mags	PROKJOT_red	low	positive
PROKJOT_redhigh	-0.05091414767924628	0.042105485954600494	-1.2092046089705168	0.22712954948918396	-0.1336304387101518	0.03180214335165925	PROKJOT_red	high	shannon	mags	PROKJOT_red	low	positive
PROKJOT_redmid	-1.7230089150044643	1.3521666609679643	-1.274257800270736	0.2031368948306599	-4.379342371683011	0.9333245416740823	PROKJOT_red	mid	invsimpson	metaphlan	PROKJOT_red	low	positive
PROKJOT_redhigh	-2.7234678640743883	1.4345977190433568	-1.8984192069470864	0.058190030015717785	-5.541737259388139	0.09480153123936219	PROKJOT_red	high	invsimpson	metaphlan	PROKJOT_red	low	positive
PROKJOT_redmid	-4.671977347771995	6.582266153123206	-0.7097825033336275	0.47815474346735143	-17.60284919073501	8.258894495191019	PROKJOT_red	mid	observed	metaphlan	PROKJOT_red	low	positive
PROKJOT_redhigh	-7.699079579598026	6.9835355966009605	-1.1024615645039937	0.27076714537212854	-21.418245852989976	6.020086693793926	PROKJOT_red	high	observed	metaphlan	PROKJOT_red	low	positive
PROKJOT_redmid	-0.03978773154542149	0.039715888932299166	-1.0018089136376827	0.3168982810458882	-0.11780965560105013	0.03823419251020714	PROKJOT_red	mid	shannon	metaphlan	PROKJOT_red	low	positive
PROKJOT_redhigh	-0.06122384775214294	0.04213705700395579	-1.4529692414540318	0.14683086356215674	-0.14400216015739953	0.021554464653113656	PROKJOT_red	high	shannon	metaphlan	PROKJOT_red	low	positive
FISK_modifiedmid	-9.796715339066417	12.441272511813231	-0.7874367617753123	0.4312253683116799	-34.21269989589708	14.619269217764248	FISK_modified	mid	invsimpson	ko_hum	FISK_modified	low	all
FISK_modifiedhigh	-5.90110160594667	12.585879703093763	-0.46886683689628045	0.6392738869974963	-30.600877627497653	18.79867441560431	FISK_modified	high	invsimpson	ko_hum	FISK_modified	low	all
FISK_modifiedmid	-93.17741665866075	41.70396858249187	-2.234257789503957	0.025701300297534944	-175.02141227099304	-11.333421046328453	FISK_modified	mid	observed	ko_hum	FISK_modified	low	all
FISK_modifiedhigh	-103.0559565270083	42.18870145497251	-2.4427382918386025	0.014760097314265863	-185.85123990491584	-20.260673149100768	FISK_modified	high	observed	ko_hum	FISK_modified	low	all
FISK_modifiedmid	-0.01244441773949704	0.014806564906627037	-0.840466226837478	0.4008614408777508	-0.041502286197618934	0.016613450718624852	FISK_modified	mid	shannon	ko_hum	FISK_modified	low	all
FISK_modifiedhigh	-0.0014117423819361536	0.014978664325044822	-0.09425021826383236	0.9249305439366082	-0.03080735577236608	0.027983871008493772	FISK_modified	high	shannon	ko_hum	FISK_modified	low	all
FISK_modifiedmid	0.6069350030242813	1.0564153517077928	0.5745230813269752	0.5657517885950671	-1.466279042275743	2.6801490483243056	FISK_modified	mid	invsimpson	mags	FISK_modified	low	all
FISK_modifiedhigh	2.8616464684724487	1.0686942610147825	2.677703598553212	0.0075425452820928815	0.7643350762386989	4.958957860706199	FISK_modified	high	invsimpson	mags	FISK_modified	low	all
FISK_modifiedmid	2.549375913395915	3.912473357222966	0.6516021147311878	0.5148176660995623	-5.128849041347478	10.227600868139309	FISK_modified	mid	observed	mags	FISK_modified	low	all
FISK_modifiedhigh	9.694869458452413	3.95794875233313	2.4494681627035937	0.014488890731856732	1.9273990874004188	17.46233982950441	FISK_modified	high	observed	mags	FISK_modified	low	all
FISK_modifiedmid	0.024730954305218544	0.031070283231539805	0.7959680998373991	0.4262521808525188	-0.036244444701379386	0.08570635331181647	FISK_modified	mid	shannon	mags	FISK_modified	low	all
FISK_modifiedhigh	0.09615957496870114	0.03143141882969806	3.0593456658674443	0.002281311675738858	0.03447544772074515	0.15784370221665714	FISK_modified	high	shannon	mags	FISK_modified	low	all
FISK_modifiedmid	0.7918212829921362	1.0091310802183273	0.7846565213518388	0.43285331037141705	-1.1885974279583218	2.772239993942594	FISK_modified	mid	invsimpson	metaphlan	FISK_modified	low	all
FISK_modifiedhigh	3.1922000882765462	1.0208603957691038	3.1269702512767004	0.0018206614850071307	1.1887626075758049	5.195637568977288	FISK_modified	high	invsimpson	metaphlan	FISK_modified	low	all
FISK_modifiedmid	1.5123103383727006	5.1182737815630235	0.29547273219739134	0.7676982414917062	-8.53229671364829	11.55691739039369	FISK_modified	mid	observed	metaphlan	FISK_modified	low	all
FISK_modifiedhigh	10.864544937291253	5.177764416066354	2.0983080851610576	0.03614517727767317	0.7031875760128976	21.02590229856961	FISK_modified	high	observed	metaphlan	FISK_modified	low	all
FISK_modifiedmid	0.033238550994358705	0.03118295848940163	1.0659203810201563	0.28673421198980875	-0.027957973090343494	0.0944350750790609	FISK_modified	mid	shannon	metaphlan	FISK_modified	low	all
FISK_modifiedhigh	0.1040730486652299	0.031545403732738925	3.2991509491197046	0.0010063225517063785	0.04216522616184767	0.16598087116861213	FISK_modified	high	shannon	metaphlan	FISK_modified	low	all
FISK_modifiedmid	7.357284562101114	19.543237377704248	0.3764619146720602	0.7067706672293925	-31.06156761526649	45.77613673946872	FISK_modified	mid	invsimpson	ko_hum	FISK_modified	low	negative
