primary_alg	primary_dataset	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
rf	mags	fit_demo	log_reg	secondary_prob	Repeat06	Fold1	0.6830495356037152	0.8421052631578947	0.47058823529411764	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat06	Fold2	0.6642411642411642	0.9615384615384616	0.22972972972972974	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat06	Fold3	0.6490845684394072	0.918918918918919	0.1774193548387097	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat06	Fold4	0.6729900632339657	0.25925925925925924	0.9146341463414634	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat06	Fold5	0.5711711711711712	0.7	0.40540540540540543	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat07	Fold1	0.69	0.6071428571428571	0.6533333333333333	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat07	Fold2	0.5487510072522159	0.8823529411764706	0.1095890410958904	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat07	Fold3	0.6546726636681659	0.4482758620689655	0.7246376811594203	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat07	Fold4	0.7180124223602484	0.9714285714285714	0.2463768115942029	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat07	Fold5	0.6883445945945946	0.75	0.5405405405405406	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat08	Fold1	0.6552481335090031	0.36363636363636365	0.8405797101449275	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat08	Fold2	0.7058333333333333	0.8333333333333334	0.2875	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat08	Fold3	0.6392045454545454	0.96875	0.12121212121212122	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat08	Fold4	0.7354679802955665	0.41379310344827586	0.7857142857142857	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat08	Fold5	0.5686274509803921	0.9705882352941176	0.12	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat09	Fold1	0.6534914361001317	0.8787878787878788	0.34782608695652173	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat09	Fold2	0.7310526315789474	0.84	0.4342105263157895	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat09	Fold3	0.6740858505564388	0.9117647058823529	0.33783783783783783	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat09	Fold4	0.6123737373737373	0.8787878787878788	0.25	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat09	Fold5	0.5660957400087835	0.8181818181818182	0.18840579710144928	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat10	Fold1	0.7174193548387097	0.9032258064516129	0.24	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat10	Fold2	0.62158203125	0.4375	0.671875	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat10	Fold3	0.6516129032258065	0.9032258064516129	0.2125	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat10	Fold4	0.5856428895956384	0.9354838709677419	0.14084507042253522	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat10	Fold5	0.6406926406926408	0.6666666666666666	0.5285714285714286	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat11	Fold1	0.5985115550332942	0.8108108108108109	0.2028985507246377	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat11	Fold2	0.5678119349005425	0.9523809523809523	0.11392405063291139	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat11	Fold3	0.6986301369863014	0.9032258064516129	0.273972602739726	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat11	Fold4	0.6456521739130435	0.825	0.4927536231884058	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat11	Fold5	0.6719211822660098	0.5172413793103449	0.7	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat12	Fold1	0.6085512660855127	0.8787878787878788	0.1780821917808219	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat12	Fold2	0.7221804511278196	0.7894736842105263	0.5142857142857142	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat12	Fold3	0.6207093821510298	0.6086956521739131	0.5	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat12	Fold4	0.6057971014492753	0.8666666666666667	0.2753623188405797	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat12	Fold5	0.6462418300653595	0.6764705882352942	0.5416666666666666	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat13	Fold1	0.5714285714285714	0.8285714285714286	0.17391304347826086	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat13	Fold2	0.5861111111111111	0.3333333333333333	0.7333333333333333	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat13	Fold3	0.6635367762128326	0.9166666666666666	0.22535211267605634	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat13	Fold4	0.6154549611339735	0.6666666666666666	0.5061728395061729	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat13	Fold5	0.7395833333333334	0.9166666666666666	0.328125	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat14	Fold1	0.5486687036228721	0.896551724137931	0.10126582278481013	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat14	Fold2	0.6299040976460332	0.8387096774193549	0.36486486486486486	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat14	Fold3	0.5551346801346801	0.9444444444444444	0.21212121212121213	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat14	Fold4	0.6934225195094761	0.9615384615384616	0.34782608695652173	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat14	Fold5	0.6751543209876543	0.6388888888888888	0.5972222222222222	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat15	Fold1	0.6652173913043478	0.9333333333333333	0.2753623188405797	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat15	Fold2	0.6047535211267605	0.9375	0.09859154929577464	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat15	Fold3	0.6014554794520548	0.75	0.4794520547945205	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat15	Fold4	0.5958333333333333	0.6666666666666666	0.35	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat15	Fold5	0.6869705526421944	0.7027027027027027	0.5671641791044776	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat16	Fold1	0.6923076923076923	0.6956521739130435	0.5769230769230769	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat16	Fold2	0.6538800705467372	0.8571428571428571	0.2345679012345679	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat16	Fold3	0.5902173913043478	0.875	0.3188405797101449	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat16	Fold4	0.5603729603729604	0.8181818181818182	0.4153846153846154	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat16	Fold5	0.7502194907813872	0.7941176470588235	0.43283582089552236	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat17	Fold1	0.5903420523138833	0.9142857142857143	0.19718309859154928	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat17	Fold2	0.5803571428571429	0.7857142857142857	0.3125	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat17	Fold3	0.6910331384015594	0.5925925925925926	0.6842105263157895	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat17	Fold4	0.6639529624604251	0.8484848484848485	0.417910447761194	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat17	Fold5	0.6550522648083623	0.9428571428571428	0.17073170731707318	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat18	Fold1	0.742014742014742	0.6486486486486487	0.5909090909090909	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat18	Fold2	0.5339673913043478	0.875	0.057971014492753624	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat18	Fold3	0.6914383561643835	0.875	0.3698630136986301	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat18	Fold4	0.6819047619047619	0.9642857142857143	0.09333333333333334	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat18	Fold5	0.47680890538033394	0.7619047619047619	0.2987012987012987	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat19	Fold1	0.7077625570776256	0.3939393939393939	0.7808219178082192	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat19	Fold2	0.6045833333333334	0.59375	0.5066666666666667	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat19	Fold3	0.6020408163265306	0.8571428571428571	0.2714285714285714	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat19	Fold4	0.717189571365444	0.8387096774193549	0.4246575342465753	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat19	Fold5	0.6150895140664961	0.9117647058823529	0.14492753623188406	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat20	Fold1	0.6805019305019305	0.5714285714285714	0.6756756756756757	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat20	Fold2	0.7336065573770492	0.8611111111111112	0.32786885245901637	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat20	Fold3	0.5958059210526316	0.78125	0.40789473684210525	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat20	Fold4	0.6352380952380953	0.9285714285714286	0.2	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat20	Fold5	0.5842607313195548	0.8823529411764706	0.20270270270270271	all	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat01	Fold1	0.6570458404074703	0.8709677419354839	0.21052631578947367	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat01	Fold2	0.6315540859707133	0.7931034482758621	0.4794520547945205	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat01	Fold3	0.6246305418719211	0.896551724137931	0.3	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat01	Fold4	0.6886409736308317	0.9655172413793104	0.07352941176470588	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat01	Fold5	0.5198717948717949	0.25	0.8	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat02	Fold1	0.6286692759295499	0.8571428571428571	0.1232876712328767	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat02	Fold2	0.6437869822485207	0.8846153846153846	0.24615384615384617	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat02	Fold3	0.6546875	0.9666666666666667	0.140625	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat02	Fold4	0.6618852459016393	0.7916666666666666	0.3442622950819672	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat02	Fold5	0.5957983193277311	0.9411764705882353	0.17142857142857143	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat03	Fold1	0.7197916666666667	0.6333333333333333	0.734375	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat03	Fold2	0.7229629629629629	0.7777777777777778	0.4533333333333333	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat03	Fold3	0.6039952996474736	0.782608695652174	0.3108108108108108	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat03	Fold4	0.618663594470046	0.7741935483870968	0.2857142857142857	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat03	Fold5	0.5604838709677419	0.8709677419354839	0.296875	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat04	Fold1	0.6355191256830601	0.9333333333333333	0.2459016393442623	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat04	Fold2	0.5806722689075631	0.5882352941176471	0.38571428571428573	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat04	Fold3	0.6149627888758323	0.8378378378378378	0.3188405797101449	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat04	Fold4	0.6515388628064684	0.48148148148148145	0.6338028169014085	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat04	Fold5	0.690426638917794	0.7419354838709677	0.5	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat05	Fold1	0.604147465437788	0.6	0.532258064516129	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat05	Fold2	0.6365663322185061	0.8846153846153846	0.2318840579710145	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat05	Fold3	0.6912820512820513	0.4	0.8153846153846154	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat05	Fold4	0.7045454545454546	0.9166666666666666	0.22727272727272727	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat05	Fold5	0.5889410537297861	0.7407407407407407	0.39436619718309857	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat06	Fold1	0.6576923076923077	0.875	0.3076923076923077	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat06	Fold2	0.7878787878787878	0.92	0.16666666666666666	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat06	Fold3	0.6307139188495121	0.9393939393939394	0.1694915254237288	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat06	Fold4	0.6659459459459459	0.48	0.6756756756756757	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat06	Fold5	0.5528717122920022	0.7777777777777778	0.37681159420289856	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat07	Fold1	0.6502835538752363	0.7391304347826086	0.43478260869565216	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat07	Fold2	0.5395894428152492	0.9354838709677419	0.045454545454545456	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat07	Fold3	0.6471861471861472	0.6071428571428571	0.5606060606060606	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat07	Fold4	0.7013685239491692	0.8787878787878788	0.4032258064516129	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat07	Fold5	0.7126984126984127	0.7037037037037037	0.6285714285714286	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat08	Fold1	0.6546336206896551	0.6551724137931034	0.578125	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat08	Fold2	0.6774691358024691	0.8148148148148148	0.3472222222222222	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat08	Fold3	0.6523809523809524	0.9	0.23809523809523808	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat08	Fold4	0.725360576923077	0.6923076923076923	0.609375	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat08	Fold5	0.5695238095238095	0.9333333333333333	0.04285714285714286	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat09	Fold1	0.679479932165065	0.9655172413793104	0.18032786885245902	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat09	Fold2	0.6840277777777778	0.7916666666666666	0.5833333333333334	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat09	Fold3	0.6456031816173221	0.8387096774193549	0.3424657534246575	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat09	Fold4	0.6478174603174602	0.8125	0.4126984126984127	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat09	Fold5	0.5258413461538461	0.7692307692307693	0.265625	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat10	Fold1	0.6736263736263737	0.8461538461538461	0.22857142857142856	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat10	Fold2	0.5737327188940092	0.6774193548387096	0.375	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat10	Fold3	0.6217283950617284	0.8888888888888888	0.26666666666666666	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat10	Fold4	0.6461538461538462	0.9642857142857143	0.2153846153846154	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat10	Fold5	0.6497512437810945	0.7	0.582089552238806	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat11	Fold1	0.5400468384074941	0.7142857142857143	0.19672131147540983	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat11	Fold2	0.6797297297297298	0.95	0.08108108108108109	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat11	Fold3	0.6892857142857143	0.7142857142857143	0.5142857142857142	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat11	Fold4	0.6402027027027027	0.8108108108108109	0.484375	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat11	Fold5	0.5994318181818182	0.6818181818181818	0.46875	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat12	Fold1	0.603125	0.7666666666666667	0.265625	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat12	Fold2	0.7334987593052109	0.6774193548387096	0.6615384615384615	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat12	Fold3	0.5889328063241107	0.6363636363636364	0.4782608695652174	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat12	Fold4	0.6128526645768025	0.9310344827586207	0.22727272727272727	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat12	Fold5	0.6719806763285024	0.8666666666666667	0.34782608695652173	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat13	Fold1	0.5731182795698925	0.8387096774193549	0.26666666666666666	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat13	Fold2	0.6081871345029239	0.47368421052631576	0.6666666666666666	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat13	Fold3	0.6319648093841642	0.9090909090909091	0.04838709677419355	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat13	Fold4	0.6065416065416065	0.5925925925925926	0.5454545454545454	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat13	Fold5	0.7081653225806451	0.875	0.2903225806451613	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat14	Fold1	0.5011261261261262	0.6666666666666666	0.3108108108108108	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat14	Fold2	0.7054187192118226	0.7586206896551724	0.4142857142857143	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat14	Fold3	0.5313725490196078	0.9411764705882353	0.08333333333333333	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat14	Fold4	0.6525297619047619	0.9047619047619048	0.3125	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat14	Fold5	0.6918552036199095	0.8235294117647058	0.4461538461538462	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat15	Fold1	0.6478578892371996	0.896551724137931	0.2878787878787879	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat15	Fold2	0.5889698231009365	0.9354838709677419	0.08064516129032258	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat15	Fold3	0.736631684157921	0.5862068965517241	0.7536231884057971	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat15	Fold4	0.547979797979798	0.7727272727272727	0.2777777777777778	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat15	Fold5	0.6743951612903226	0.5806451612903226	0.65625	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat16	Fold1	0.708066581306018	0.6363636363636364	0.6901408450704225	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat16	Fold2	0.5964912280701754	0.875	0.17105263157894737	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat16	Fold3	0.6116071428571429	0.8571428571428571	0.140625	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat16	Fold4	0.5285714285714286	0.75	0.23333333333333334	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat16	Fold5	0.7262952101661779	0.8484848484848485	0.46774193548387094	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat17	Fold1	0.5951704545454546	0.75	0.4090909090909091	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat17	Fold2	0.5606896551724138	0.8	0.3103448275862069	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat17	Fold3	0.703768115942029	0.32	0.9420289855072463	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat17	Fold4	0.6183622828784119	0.9354838709677419	0.13846153846153847	all	rf_mags	log_reg_mags_fit_demo_wcrf
rf	mags	fit_demo_wcrf	log_reg	primary_prob	Repeat17	Fold5	0.6491954022988505	0.8620689655172413	0.21333333333333335	all	rf_mags	log_reg_mags_fit_demo_wcrf
