feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero	model	dataset	strat	outcome
SGB5792	distal_acn	distal_acn	-0.021566884607557745	0.2027802808746995	0.9153234785230553	distal_acn	0.9775940801633202	1034	354	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15383	distal_acn	distal_acn	0.010193461950008222	0.09455567598820881	0.9141751639686886	distal_acn	0.9775940801633202	1034	200	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB8059_group	distal_acn	distal_acn	-0.00698419875732422	0.06496877261190567	0.9144154193396147	distal_acn	0.9775940801633202	1034	140	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15076	distal_acn	distal_acn	-0.012073810660015031	0.11610839031808334	0.9172023294299156	distal_acn	0.9779375757815033	1034	228	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1785	proximal_acn	proximal_acn	0.015580036268658812	0.1522554245001022	0.9185187242242062	proximal_acn	0.9784709552305859	1034	271	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4933	distal_acn	distal_acn	0.015087609113186136	0.15522462326150527	0.922590188976859	distal_acn	0.9795145185516692	1034	897	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1891	distal_acn	distal_acn	-0.011002215913564102	0.11212616972002001	0.9218558809269235	distal_acn	0.9795145185516692	1034	115	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15368	proximal_acn	proximal_acn	-0.01881328927315382	0.20210919427190568	0.9258567679836696	proximal_acn	0.9798489168537408	1034	467	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB3962	distal_acn	distal_acn	-0.01091070373283753	0.11601408704934316	0.9250930932042337	distal_acn	0.9798489168537408	1034	368	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15067	distal_acn	distal_acn	0.011516045968095173	0.12357515442248936	0.92577270196761	distal_acn	0.9798489168537408	1034	401	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14952	proximal_acn	proximal_acn	0.005821410643545081	0.06229373411034244	0.9255659280811808	proximal_acn	0.9798489168537408	1034	104	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14311	proximal_acn	proximal_acn	-0.015715729834942297	0.1804429111548423	0.9306149836067857	proximal_acn	0.9820125152415496	1034	370	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15409	distal_acn	distal_acn	0.005366563291345377	0.06171615415887261	0.93072602205597	distal_acn	0.9820125152415496	1034	114	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6661	proximal_acn	proximal_acn	-0.006885841859140921	0.07938707660680827	0.9308992593295793	proximal_acn	0.9820125152415496	1034	129	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4925	distal_acn	distal_acn	0.015558488612470658	0.18317755110725117	0.9323304939695705	distal_acn	0.9821496806702346	1034	790	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1855	distal_acn	distal_acn	-0.01660327240414391	0.20068698641139074	0.9340827487894598	distal_acn	0.9822322833881242	1034	570	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4628	distal_acn	distal_acn	0.007450877882756175	0.0889452894446571	0.9332584022173107	distal_acn	0.9822322833881242	1034	136	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB53461	distal_acn	distal_acn	0.005559319005044858	0.06657444781345205	0.9334681920591683	distal_acn	0.9822322833881242	1034	108	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6317	proximal_acn	proximal_acn	-0.012907865953351269	0.15872796437942957	0.9352048691497321	proximal_acn	0.9824790102625474	1034	224	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB17237	distal_acn	distal_acn	-0.00890771320846844	0.11597386230823305	0.9387932750783994	distal_acn	0.9835913988025717	1034	192	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4648	proximal_acn	proximal_acn	-0.012427775669721603	0.16261560029438793	0.939098429524102	proximal_acn	0.9836048329109983	1034	371	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB5184	proximal_acn	proximal_acn	0.008270551572652947	0.1094467862706524	0.9397803552425219	proximal_acn	0.9836048329109983	1034	225	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4809	proximal_acn	proximal_acn	0.01130745364807126	0.15062339496605207	0.9401747501364357	proximal_acn	0.9836391868506936	1034	301	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6153	distal_acn	distal_acn	0.007389215539733158	0.10256240383361519	0.942581148016207	distal_acn	0.9841453474677606	1034	155	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14909	proximal_acn	proximal_acn	-0.010260736157112524	0.14335953693244843	0.9429571511326225	proximal_acn	0.9841453474677606	1034	340	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15225	proximal_acn	proximal_acn	0.009057151753309298	0.12982308050751562	0.9443958102947348	proximal_acn	0.9844431085100601	1034	437	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB3983	proximal_acn	proximal_acn	-0.00523327193504222	0.07725683364386784	0.9460086283570486	proximal_acn	0.9854315562448196	1034	111	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB25431	proximal_acn	proximal_acn	-0.007902214177785263	0.1169223158705673	0.9461307592433973	proximal_acn	0.9854409297813834	1034	636	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1867	proximal_acn	proximal_acn	0.010490823493439596	0.15584038318687676	0.9463435850147843	proximal_acn	0.985588947764781	1034	594	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4825	distal_acn	distal_acn	0.004137804957384189	0.06263168535521962	0.9473400925973499	distal_acn	0.9856135641898975	1034	106	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4587	proximal_acn	proximal_acn	-0.006504458958388141	0.10372740865234706	0.9500134522358871	proximal_acn	0.986095285765847	1034	120	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB5043	distal_acn	distal_acn	0.009662631416547766	0.156006186143175	0.9506262587105736	distal_acn	0.9862882150371579	1034	389	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15146	proximal_acn	proximal_acn	0.00497556378239599	0.08102103130756312	0.9510456059005146	proximal_acn	0.9862882150371579	1034	259	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1814	proximal_acn	proximal_acn	0.01077698023256295	0.1783604692083329	0.9518324729912617	proximal_acn	0.9864829097230049	1034	814	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1877	proximal_acn	proximal_acn	-0.007433145885286788	0.12776812420544617	0.9536205817486456	proximal_acn	0.9868995892792265	1034	634	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1832	distal_acn	distal_acn	-0.005580575935079637	0.09922641581216732	0.9551623418824773	distal_acn	0.9877617392163502	1034	205	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4727	proximal_acn	proximal_acn	0.0070334244982552035	0.124885723735707	0.9551001797863714	proximal_acn	0.9877617392163502	1034	342	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB9228	distal_acn	distal_acn	0.00762067802833853	0.1395986229975238	0.9564771891909176	distal_acn	0.9884614119480248	1034	132	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB3996	proximal_acn	proximal_acn	0.007409581340228933	0.13729817974427877	0.9569732795783532	proximal_acn	0.9886075875157936	1034	360	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14341	distal_acn	distal_acn	0.0064270704663009414	0.1245909033820968	0.9588704184958279	distal_acn	0.9890089456827682	1034	308	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4553_group	distal_acn	distal_acn	-0.003771522876702161	0.081270607744901	0.9629960946448297	distal_acn	0.9903698398514225	1034	195	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB6340	proximal_acn	proximal_acn	-0.006034805460775069	0.1391546649059196	0.965418040813534	proximal_acn	0.9903943530954992	1034	261	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB3969	proximal_acn	proximal_acn	-0.004545217437001988	0.11243616376348907	0.9677632985403626	proximal_acn	0.9903943530954992	1034	321	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB79798	distal_acn	distal_acn	-0.005553776573374891	0.1263615304196735	0.9649527519179834	distal_acn	0.9903943530954992	1034	499	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14941	distal_acn	distal_acn	0.0060302946650676046	0.14388442553878728	0.9665791234058276	distal_acn	0.9903943530954992	1034	547	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1782	proximal_acn	proximal_acn	-0.00468577527782015	0.10592856440169866	0.9647266300695424	proximal_acn	0.9903943530954992	1034	112	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4724	proximal_acn	proximal_acn	-0.0031715376025196417	0.0763096743115843	0.9668574845884099	proximal_acn	0.9903943530954992	1034	116	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB47656	proximal_acn	proximal_acn	-0.00425607945062022	0.1108640905598811	0.9693851314544113	proximal_acn	0.9907090454767257	1034	218	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4594	distal_acn	distal_acn	0.0029802305977869995	0.08476624803935844	0.9719613111862823	distal_acn	0.9918146830159165	1034	184	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14027	proximal_acn	proximal_acn	-0.004204463572534823	0.12331504458599399	0.9728086572013173	proximal_acn	0.9919917067134258	1034	334	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4957	distal_acn	distal_acn	-0.002922939351613199	0.08508818782379864	0.9726041119585371	distal_acn	0.9919917067134258	1034	111	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4046	proximal_acn	proximal_acn	0.0035937988388267334	0.10677942156169838	0.9731586422628478	proximal_acn	0.9921648128051769	1034	397	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4677	proximal_acn	proximal_acn	0.004647838054053889	0.14042242429587126	0.9736029438347561	proximal_acn	0.9922934997489969	1034	278	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB2295	proximal_acn	proximal_acn	-0.005535340561416464	0.17470594691237146	0.9747312199179763	proximal_acn	0.9926789232220337	1034	774	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB9226	distal_acn	distal_acn	0.0072724752168928895	0.23243965251745613	0.9750470751833089	distal_acn	0.9927625706106402	1034	561	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4119	proximal_acn	proximal_acn	0.002012932647463333	0.06908455082634576	0.9767615506442384	proximal_acn	0.9928132513981618	1034	125	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14306	proximal_acn	proximal_acn	0.004457235173268662	0.16611984399803417	0.9786000763118661	proximal_acn	0.9929104984876087	1034	436	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB14851	distal_acn	distal_acn	0.0025660095028055786	0.0992970906051024	0.9793892543470832	distal_acn	0.9932258527851487	1034	122	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4868	proximal_acn	proximal_acn	0.0031012004511860427	0.14289067375915654	0.9826893977101996	proximal_acn	0.9943472293034991	1034	668	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4961	distal_acn	distal_acn	-0.0022703180210605417	0.109792170051218	0.9835068085898461	distal_acn	0.9949279937672576	1034	198	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB3989	proximal_acn	proximal_acn	0.0019603969205730025	0.1109680618876291	0.9859089371811482	proximal_acn	0.9960567386511195	1034	242	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4825	proximal_acn	proximal_acn	-0.0011128294587761445	0.06163336543941139	0.98559844246777	proximal_acn	0.9960567386511195	1034	106	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4367	distal_acn	distal_acn	-0.0021043500698925653	0.14620912321384535	0.988519815684777	distal_acn	0.9969601440676136	1034	287	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB4608	distal_acn	distal_acn	0.0023346562650126772	0.18362566192417248	0.9898585929350824	distal_acn	0.9974986037400014	1034	798	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB15067	proximal_acn	proximal_acn	0.0015572010713069317	0.12160542397280782	0.9897858972875937	proximal_acn	0.9974986037400014	1034	401	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB1798	proximal_acn	proximal_acn	0.0019838811502655516	0.16321189212523587	0.9903044265577101	proximal_acn	0.9975535558030422	1034	307	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
SGB63101	proximal_acn	proximal_acn	0.0013811679387750575	0.12337136721304137	0.9910701660307675	proximal_acn	0.9975754784858228	1034	421	distal_acn,proximal_acn,Total_Reads_QC_ATLAS,colo_hemorrhoids,Arbeid_lump,Bowel_disorder_merged,senter,age_invitation,kjonn,PhysAct_Score,BMI,Alko,Smoking,Utdanning,antibiotics_reg_quest_comb	metaphlan	no_strat	lesion_loc_overall
